"AA_Service_Name","base_URL","query_path","page_views","search_text_query"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=species%20at%20risk",3,"species at risk"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=salary",3,"salary"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=20&search_text=",3,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=sport",3,"sport"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=6&search_text=national%20defence&od-search-orgs=national%20defen",3,"national defence"
"OG-GO","search.open.canada.ca/en/od/","?search_text=briefing+package",3,"briefing+package"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=vegetation%20types&od-search-format=shp",3,"vegetation types"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-jur=provincial&od-search-format=shp",3,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=07427%20-columbia%20lake%20no.3",3,"07427 -columbia lake no.3"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-orgs=canadian%20institute%20of%20health%20informati",3,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=indian%20reserve",3,"indian reserve"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-col=geospatial|open%20maps",3,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=labour%20force%20characteristics%20by%20census%20metropolitan%",3,"labour force characteristics by census metropolitan%"
"OG-GO","search.open.canada.ca/en/od/","?sort=title_en_s%20asc&page=3&search_text=cagdb%20quebec",3,"cagdb quebec"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=covid&od-search-portal=open%20data|open%20information&_ga=2.87",3,"covid"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=ghg",3,"ghg"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=mine",3,"mine"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=population%20estimates,%20july%201,%20by%20census%20metropolit",3,"population estimates, july 1, by census metropolit"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=wildfire",3,"wildfire"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=consumer%20pricing%20index",3,"consumer pricing index"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-orgs=government%20of%20ontario&od-searc",3,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=climate",3,"climate"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=the%20honourable%20questionnaire",3,"the honourable questionnaire"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=aquaculture",3,"aquaculture"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=labour%20force%20characteristics%20by%20census%20metropolitan%",3,"labour force characteristics by census metropolitan%"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=soils%20of%20canada%20v3&od-search-format=esri%20r",3,"soils of canada v3"
"OG-GO","search.open.canada.ca/en/od/","?sort=title_en_s%20asc&page=2&search_text=cagdb%20quebec",3,"cagdb quebec"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=eqao&od-search-update=annually",3,"eqao"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=income",3,"income"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt desc&page=5&search_text=&od-search-orgs=national%20defence|national%20defenc",3,""
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=immigration+to++canada",3,"immigration+to++canada"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-orgs=canada%20economic%20development%20",3,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=density%20of%20ontario",3,"density of ontario"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=provinces&od-search-format=shp",3,"provinces"
"OG-GO","search.open.canada.ca/en/od/","?sort=score desc&page=1&search_text=senate committee of the whole&od-search-col=briefing%20packages%",3,"senate committee of the whole"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=price",3,"price"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=&od-search-orgs=immigration%2c%20refugees%20and%20citizenship%",3,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=food%20desert",3,"food desert"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=gross%20domestic%20product%20(gdp)%20at%20basic%20prices,%20by",3,"gross domestic product (gdp) at basic prices, by"
"OG-GO","search.open.canada.ca/en/od/","?search_text=grants",3,"grants"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-orgs=canadian%20grain%20commission",3,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=5&search_text=&od-search-subjects=nature%20and%20environment",3,""
"OG-GO","search.open.canada.ca/en/od/","?search_text=grants+and+contributions",3,"grants+and+contributions"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-orgs=government%20of%20british%20columbia",3,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=4&search_text=covid&od-search-format=csv",2,"covid"
"OG-GO","search.open.canada.ca/en/od/","?search_text=medical+expenses+tax+credit",2,"medical+expenses+tax+credit"
"OG-GO","search.open.canada.ca/en/od/","?search_text=insolvency",2,"insolvency"
"OG-GO","search.open.canada.ca/en/od/","?search_text=saskatchewan",2,"saskatchewan"
"OG-GO","search.open.canada.ca/en/od/","?search_text=parks+canada+attendance",2,"parks+canada+attendance"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=3&search_text=groundwater&od-search-jur=provincial|federal&od-search-format=",2,"groundwater"
